cod_cliente,clt_nombre,clit_apellido_paterno,clit_apellido_materno,clt_fec_nac,clt_direcc,clt_sexo,clt_pais_nac,clt_nacionalidad,clt_tipo,clt_razon_social,clt_fec_constitucion
02957517,Vanesa,Lozano,Farías,1948-02-06,Prolongación Arenas 830 Interior 855 -- San Alicia los bajos --  VER 30598-2159,H,México,México,1,,
26806792,Jaime,Adame,Quiñones,1984-04-03,Callejón Jalisco 491 Interior 602 -- San Francisca de la Montaña --  MICH 44075,H,México,México,1,,
78482821,Sergio,Lugo,Velázquez,1997-12-18,Cerrada Puga 214 192 -- San Ernesto los altos --  MEX 81472-0164,H,México,México,1,,
36725274,Bruno,Reyna,Aguilar,1962-07-24,Corredor Serbia 503 Edif. 741  --  Depto. 176 -- Vieja Lesotho --  TAB 07443,H,México,México,1,,
46654366,Sergio,Reynoso,Venegas,1947-02-20,Andador Puebla 796 Interior 629 -- Vieja Jamaica --  SLP 61982-9850,H,México,México,1,,
77217479,Leonel,Soto,Díaz,1980-07-17,Retorno Guerrero 019 Edif. 384  --  Depto. 776 -- Nueva Brunei Darussalam --  TLAX 66616,H,México,México,1,,
79296373,Julia,Aragón,Sevilla,1988-11-05,Continuación Francia 432 Interior 767 -- San Jorge de la Montaña --  MEX 25455,H,México,México,1,,
11126645,Emilio,Partida,Adame,1925-02-27,Retorno Bosnia y Herzegovina 486 Edif. 229  --  Depto. 191 -- San Angélica de la Montaña --  ZAC 38794,H,México,México,1,,
12371914,Serafín,Villalpando,Velasco,1974-12-10,Viaducto Norte Olivas 531 634 -- Nueva Camboya --  TLAX 70550,H,México,México,1,,
48279697,Ángel,Benavides,Rivero,1932-03-21,Peatonal Zimbabwe 995 Interior 681 -- Nueva Letonia --  SLP 32675,H,México,México,1,,
75553203,Dalia,Apodaca,Aguayo,1986-04-11,Circunvalación Campeche 758 Edif. 102  --  Depto. 230 -- San Eugenia los altos --  ZAC 69803,H,México,México,1,,
92221116,Ernesto,Villanueva,Godoy,1964-12-15,Retorno Sur Nieves 413 Edif. 506  --  Depto. 369 -- San Silvano los bajos --  MOR 40568,H,México,México,1,,
93025294,Nelly,Durán,Mesa,1918-07-14,Avenida Dominicana 643 Edif. 499  --  Depto. 306 -- Nueva Kazajstán --  BCS 70734,H,México,México,1,,
76502392,Amelia,Garay,Bernal,1978-03-11,Ampliación San Luis Potosí 288 477 -- San Sessa los altos --  ZAC 39406,H,México,México,1,,
96290613,Antonia,Medrano,Saldaña,1984-01-22,Circunvalación San Luis Potosí 626 Interior 561 -- Nueva India --  VER 57811,H,México,México,1,,
87269994,Ana Luisa,Arriaga,Lebrón,1999-01-26,Periférico Sur Mota 584 Edif. 872  --  Depto. 539 -- San Dolores los bajos --  TLAX 73516-9540,H,México,México,1,,
45102295,Yolanda,Rosado,Caballero,1964-01-25,Retorno Noruega 605 Interior 230 -- Vieja Federación de Rusia --  BCS 65110,H,México,México,1,,
13774066,Maximiliano,Rosales,Alcala,1980-12-09,Corredor Colima 207 Edif. 435  --  Depto. 198 -- Vieja Canadá --  TLAX 54386,H,México,México,1,,
50804306,Reina,Toro,Ferrer,1924-08-24,Avenida Norte Valencia 179 Interior 351 -- Vieja Timor-Leste --  CAMP 43293-0193,H,México,México,1,,
32421088,Fernando,Montemayor,Valencia,1997-12-11,Prolongación Baja California 425 Interior 746 -- Vieja Austria --  DGO 13337-6870,H,México,México,1,,
45996986,Cristal,Melgar,Almanza,1919-03-23,Circunvalación Maestas 248 Interior 673 -- San Yeni los bajos --  MICH 88715,H,México,México,1,,
99612542,Ramón,Mateo,Santana,2000-01-14,Pasaje Guatemala 602 233 -- Nueva Filipinas --  SIN 49715,H,México,México,1,,
29284535,Marco Antonio,Barela,Santillán,1981-01-19,Ampliación Dinamarca 508 750 -- San Celia los bajos --  TAB 11593-0708,H,México,México,1,,
02052748,Olga,Murillo,Montoya,1952-08-21,Circuito Sur Haro 368 Interior 318 -- San Marcos los bajos --  YUC 23995,H,México,México,1,,
23270008,Alfredo,Casares,Garibay,1965-08-12,Avenida Mali 464 Edif. 023  --  Depto. 570 -- San Germán los bajos --  AGS 17301,H,México,México,1,,
55448345,Julia,Lucio,Pedroza,2002-06-07,Calle Casárez 389 346 -- Nueva Albania --  BC 88433-4874,H,México,México,1,,
70643824,Miguel,Gálvez,Lerma,1913-05-17,Circuito Norte Alvarez 424 Interior 356 -- Nueva Guyana --  VER 30326-1849,H,México,México,1,,
47977655,Sergio,Alonzo,Borrego,1968-09-18,Periférico Sur Orta 493 Edif. 895  --  Depto. 287 -- Nueva Sudán del Sur --  VER 23823,H,México,México,1,,
16586192,Jonás,Macías,Saucedo,1924-03-10,Corredor Norte Gollum 564 Edif. 161  --  Depto. 875 -- San Eloy los altos --  BCS 79740-0366,H,México,México,1,,
88253527,Rodolfo,Acevedo,López,1930-03-05,Calzada Yucatán 372 Interior 591 -- San José Eduardo los altos --  NAY 96408,H,México,México,1,,
59727200,Augusto,Duarte,Barrientos,1925-12-31,Eje vial Norte Quiroz 299 Edif. 331  --  Depto. 499 -- Nueva Antigua y Barbuda --  JAL 88505-3156,H,México,México,1,,
20559267,Natalia,Navarrete,Manzanares,1938-04-01,Callejón Yemen 113 Interior 880 -- San Eugenia de la Montaña --  COL 29169-2726,H,México,México,1,,
18954371,Josefina,Olivares,Mendoza,1966-04-24,Boulevard Puebla 132 800 -- Nueva Perú --  BCS 90628,H,México,México,1,,
41223666,Guillermo,Zavala,Osorio,1919-04-28,Prolongación Sur Salas 643 Edif. 380  --  Depto. 748 -- Nueva Australia --  GTO 51906,H,México,México,1,,
92175259,Eric,Soria,Perea,1968-12-17,Calzada Chiapas 605 Interior 896 -- San Pablo los altos --  Q. ROO 22290,H,México,México,1,,
12882274,Óscar,Paredes,Gutiérrez,1951-07-27,Eje vial Sur Abrego 079 Interior 475 -- Nueva Saint Kitts y Nevis --  MOR 56850,H,México,México,1,,
83633355,Eva,Urías,Serrano,1939-11-26,Privada Sur Jurado 699 679 -- Vieja Paraguay --  OAX 28644-3748,H,México,México,1,,
27299807,Isabel,Abrego,Hernandes,1951-10-30,Periférico Oaxaca 024 Edif. 762  --  Depto. 610 -- Nueva Irán --  PUE 91473-0533,H,México,México,1,,
15001955,Cristian,Calvillo,Garza,1955-06-12,Prolongación Senegal 918 Edif. 813  --  Depto. 532 -- Vieja Estonia --  SLP 38900,H,México,México,1,,
12609413,Carlota,Castañeda,Arguello,1961-01-12,Periférico Norte Pizarro 133 Edif. 121  --  Depto. 823 -- San Abelardo de la Montaña --  Q. ROO 69721,H,México,México,1,,
24449137,Patricio,Nava,Cortez,1961-09-18,Continuación Rubio 865 Interior 097 -- San Carlos los bajos --  TAB 63441-1435,H,México,México,1,,
64613222,Timoteo,Carmona,Ávila,1979-06-01,Prolongación Sur Palacios 742 Interior 142 -- San Isabel de la Montaña --  TAB 98754,H,México,México,1,,
20735876,Aldonza,Posada,Rivas,1924-02-22,Periférico Guevara 248 Interior 399 -- San Isaac los bajos --  COL 82597,H,México,México,1,,
97361343,Graciela,Ferrer,Sotelo,1975-06-23,Ampliación Norte Dueñas 928 Interior 456 -- San Esparta los bajos --  DGO 47024-8138,H,México,México,1,,
92359352,Mauricio,Collado,Urrutia,1984-01-28,Callejón Sudáfrica 697 Edif. 277  --  Depto. 718 -- Nueva Luxemburgo --  CHIS 04226,H,México,México,1,,
68511579,Alberto,Mascareñas,Durán,1961-06-03,Avenida Sur Rivero 719 792 -- San Silvia de la Montaña --  BC 48976-3718,H,México,México,1,,
53248299,Leticia,Zedillo,Ojeda,1957-07-10,Callejón Nuevo León 239 286 -- Nueva Bhután --  JAL 19036-6358,H,México,México,1,,
89652183,Mónica,Montañez,Alejandro,1933-11-17,Eje vial Batista 304 404 -- Vieja Kazajstán --  AGS 74394,H,México,México,1,,
09634725,Marisol,Briseño,Guerrero,1929-09-07,Prolongación Nuevo León 191 Interior 529 -- San Esmeralda los altos --  SIN 76654-9884,H,México,México,1,,
31754415,Friedhold,Staude,Speer,1929-04-22,Mariana-Kroker-Platz 904 -- 22054 Fürstenwalde,M,GERMANY,GERMANY,1,,
78734135,Alfons,Sorgatz,Kaul,1955-06-14,Frank-Lindau-Weg 885 -- 91655 Hagenow,M,GERMANY,GERMANY,1,,
08832740,Artur,Gunpf,Fritsch,1931-06-04,Margrafallee 278 -- 54806 Deggendorf,M,GERMANY,GERMANY,1,,
42260035,Miroslav,Mende,Säuberlich,1925-06-03,Mansstraße 194 -- 63316 Ebersberg,M,GERMANY,GERMANY,1,,
28788171,Iwan,Jäkel,Grein Groth,1942-02-05,Herlinde-Bachmann-Straße 77 -- 70108 Stendal,M,GERMANY,GERMANY,1,,
83346606,Anto,Hethur,Karz,1920-05-28,Hövelallee 3 -- 24878 Zschopau,M,GERMANY,GERMANY,1,,
09562356,Carl-Heinz,Döhn,Schönland,1930-09-09,Irina-Holsten-Allee 6 -- 74414 Bad Freienwalde,M,GERMANY,GERMANY,1,,
80484547,Karl-Ernst,Trubin,Preiß,1971-04-17,Manuel-Röhrdanz-Ring 8/6 -- 37187 Dieburg,M,GERMANY,GERMANY,1,,
24642644,Andres,Ritter,Mude,1926-11-24,Henkgasse 4 -- 84412 Miltenberg,M,GERMANY,GERMANY,1,,
38189142,Laurenz,Pruschke,Hellwig,1982-09-25,Anette-Dehmel-Allee 2/3 -- 61358 Spremberg,M,GERMANY,GERMANY,1,,
37576875,Thies,Stolze,Kallert,1914-11-17,Heringgasse 5/0 -- 55903 Deggendorf,M,GERMANY,GERMANY,1,,
50011452,Fatih,Austermühle,Jäkel,1928-11-29,Naserstr. 6/8 -- 16840 Stadtroda,M,GERMANY,GERMANY,1,,
93825597,Marco,Flantz,Kambs,1978-06-07,Janett-Stolze-Weg 306 -- 94715 Ochsenfurt,M,GERMANY,GERMANY,1,,
00492201,Miroslav,Herrmann,Noack,1961-10-03,Schönlandplatz 412 -- 42294 Gardelegen,M,GERMANY,GERMANY,1,,
64407692,Giovanni,Etzold,Trubin,1934-12-06,Calogero-Huhn-Straße 18 -- 30898 Sternberg,M,GERMANY,GERMANY,1,,
77860149,Martin,Huhn,Hartung,1947-04-10,Fritschgasse 55 -- 43555 Borna,M,GERMANY,GERMANY,1,,
43888375,Salih,Bloch,Barkholz,1943-11-19,Friederike-Geißler-Straße 8/0 -- 63613 Saulgau,M,GERMANY,GERMANY,1,,
19018775,Gotthold,Meister,Trapp,1944-02-25,Zahnstr. 410 -- 24666 Recklinghausen,M,GERMANY,GERMANY,1,,
44818548,Eduard,Kabus,Carsten,1988-11-24,Carin-Gumprich-Straße 4/3 -- 08114 Heinsberg,M,GERMANY,GERMANY,1,,
30760035,Ramon,Ruppert,Schuster,1984-12-10,Gordana-Ernst-Gasse 4 -- 19477 Tirschenreuth,M,GERMANY,GERMANY,1,,
55669092,Carmelo,Bachmann,Buchholz,1946-09-25,Beerstraße 14 -- 70166 Miltenberg,M,GERMANY,GERMANY,1,,
99479268,Ditmar,Junitz,Schuchhardt,1953-03-29,Geza-Beckmann-Straße 0 -- 61550 Eisenberg,M,GERMANY,GERMANY,1,,
95921471,Ignaz,Misicher,Wagner,1954-06-01,Schwitalgasse 013 -- 13386 Büsingen am Hochrhein,M,GERMANY,GERMANY,1,,
14860911,Eduard,Tintzmann,Kade,1981-12-31,Schulzweg 9 -- 27920 Rothenburg ob der Tauber,M,GERMANY,GERMANY,1,,
78090743,Hans-Günther,Bolzmann,Täsche,1921-11-26,Plathstraße 4/7 -- 35654 Kassel,M,GERMANY,GERMANY,1,,
51814779,Johann,Kostolzin,Keudel,1990-09-19,Zorbachplatz 7 -- 12114 Hannoversch Münden,M,GERMANY,GERMANY,1,,
34312100,Ronny,Kallert,Cichorius,1954-01-23,Losekannallee 0 -- 30266 Aschaffenburg,M,GERMANY,GERMANY,1,,
71407180,Erdogan,Gröttner,Juncken,1942-06-22,Clara-Hiller-Straße 319 -- 78461 Ueckermünde,M,GERMANY,GERMANY,1,,
51696511,Karl-Peter,Heintze,Jäkel,1982-08-13,Fechnerplatz 9/9 -- 60912 Kulmbach,M,GERMANY,GERMANY,1,,
55010696,Conrad,Neureuther,Graf,1965-07-12,Schenkweg 3/1 -- 87900 Plauen,M,GERMANY,GERMANY,1,,
72919583,Severin,Gorlitz,Reichmann,1918-12-09,Engin-Schuster-Straße 254 -- 71395 Griesbach Rottal,M,GERMANY,GERMANY,1,,
26237091,Xaver,Rust,Karz,1999-02-26,Hentschelstr. 02 -- 21057 Gardelegen,M,GERMANY,GERMANY,1,,
84299888,Ismet,Vogt,Pieper,2002-11-10,Etzlerweg 13 -- 95369 Sulzbach-Rosenberg,M,GERMANY,GERMANY,1,,
65855942,Vinzenz,Schmiedt,Fröhlich,1911-10-18,Nergergasse 34 -- 18707 Stadtroda,M,GERMANY,GERMANY,1,,
05450329,Francesco,Köster,Siering,1905-12-20,Ringweg 7/6 -- 41527 Gotha,M,GERMANY,GERMANY,1,,
38490729,Hartmuth,Täsche,Klapp,1997-03-31,Weinhageallee 757 -- 95922 Königs Wusterhausen,M,GERMANY,GERMANY,1,,
02921808,Aldo,Textor,Cichorius,1974-11-25,Kathi-Kohl-Gasse 4/3 -- 36753 Borna,M,GERMANY,GERMANY,1,,
64629032,Darius,Bohlander,Schuchhardt,1964-09-14,Schleichstr. 266 -- 53648 Brilon,M,GERMANY,GERMANY,1,,
54846821,Hasan,Conradi,Geißler,1962-05-03,Grein Grothring 65 -- 92339 Sebnitz,M,GERMANY,GERMANY,1,,
30366930,Hassan,Dippel,Wulf,1960-01-01,Binnerplatz 43 -- 36859 Grimmen,M,GERMANY,GERMANY,1,,
74155507,Helfried,Eigenwillig,Knappe,1916-03-20,Etzlerstr. 265 -- 13674 Wolmirstedt,M,GERMANY,GERMANY,1,,
19108285,Heinz-Willi,Rosemann,Stroh,1996-09-09,Ullrichgasse 717 -- 82961 Heiligenstadt,M,GERMANY,GERMANY,1,,
12398096,August,Schäfer,Barkholz,1985-08-17,Ladeckweg 6 -- 89935 Fulda,M,GERMANY,GERMANY,1,,
70829679,Tobias,Pergande,Barth,1964-06-05,Margareta-Schleich-Gasse 90 -- 79279 Amberg,M,GERMANY,GERMANY,1,,
37267506,Leszek,Pölitz,Grein Groth,1954-04-09,Stiffelgasse 5 -- 48373 Burg,M,GERMANY,GERMANY,1,,
13018771,Hans-Martin,Cichorius,Höfig,1923-07-02,Gerfried-Scholtz-Gasse 6 -- 03518 Hansestadttralsund,M,GERMANY,GERMANY,1,,
19529721,Jörg,Schottin,Wulff,1989-05-26,Dippelgasse 43 -- 48372 Rothenburg ob der Tauber,M,GERMANY,GERMANY,1,,
26703701,Czeslaw,Mude,Börner,1926-02-22,Cornelia-Plath-Weg 297 -- 90905 Goslar,M,GERMANY,GERMANY,1,,
66218562,Dominic,Seifert,Speer,1928-06-03,Friedrich-Wilhelm-Seifert-Allee 4 -- 43341 Brandenburg,M,GERMANY,GERMANY,1,,
77395757,Willi,Sölzer,Krebs,1960-04-18,Eberhardtring 7/7 -- 08972 Oranienburg,M,GERMANY,GERMANY,1,,
36594382,Ewald,Kambs,Spieß,1956-08-27,Bergerallee 14 -- 63521 Quedlinburg,M,GERMANY,GERMANY,1,,
03562598,Urs,Kühnert,Linke,1957-12-15,Heckerring 093 -- 69598 Wetzlar,M,GERMANY,GERMANY,1,,
45829796,Konstantinos,Pieper,Budig,1971-03-03,German-Etzler-Gasse 5/1 -- 49633 Saulgau,M,GERMANY,GERMANY,1,,
44402884,Klaus-Jürgen,Etzold,Säuberlich,1934-05-02,Finkegasse 9 -- 93514 Roth,M,GERMANY,GERMANY,1,,
77183064,Heinz-Günther,Pohl,Henck,1957-12-26,Wähnerstraße 134 -- 43192 Havelberg,M,GERMANY,GERMANY,1,,
69828164,Leonardo,Haase,Neureuther,1930-01-09,Kuno-Liebelt-Straße 96 -- 76379 Wurzen,H,GERMANY,GERMANY,1,,
67806720,Matthias,Stahr,Dehmel,1977-02-20,Kühnertring 6/9 -- 71954 Berlin,H,GERMANY,GERMANY,1,,
86596497,Dominik,Barth,Schwital,1990-10-16,Johanne-Austermühle-Allee 78 -- 70325 Wertingen,H,GERMANY,GERMANY,1,,
86921619,Siegmund,Lehmann,Börner,1990-01-22,Florian-Speer-Gasse 2 -- 73889 Iserlohn,H,GERMANY,GERMANY,1,,
15526236,Marijan,Hornich,Weiß,1982-09-30,Gudrun-Junk-Weg 0 -- 72500 Luckenwalde,H,GERMANY,GERMANY,1,,
33171357,Holger,Schomber,Geisel,1996-10-21,Carmela-Lachmann-Straße 92 -- 26976 Wittmund,H,GERMANY,GERMANY,1,,
57993317,René,Hövel,Jungfer,1968-07-04,Steinbergplatz 9 -- 71600 Aschaffenburg,H,GERMANY,GERMANY,1,,
06368609,Rene,Bolander,Schlosser,1996-08-22,Nadja-Schweitzer-Allee 59 -- 89021 Kelheim,H,GERMANY,GERMANY,1,,
96873700,Ivan,Paffrath,Fischer,1988-06-28,Theobald-Gude-Straße 1/0 -- 38314 Bernburg,H,GERMANY,GERMANY,1,,
05560943,Ismail,Klotz,Schmiedecke,2000-08-03,Jesselstraße 65 -- 07613 Hammelburg,H,GERMANY,GERMANY,1,,
79317627,Ferdi,Schmiedecke,Freudenberger,1946-07-13,Plathallee 53 -- 62969 Schrobenhausen,H,GERMANY,GERMANY,1,,
38284571,Bernard,Steckel,Trupp,1962-12-19,Bolnbachplatz 3/6 -- 80667 Sebnitz,H,GERMANY,GERMANY,1,,
23799059,Mahmut,Wesack,Biggen,1943-05-18,Gotthardplatz 6/0 -- 17484 Freudenstadt,H,GERMANY,GERMANY,1,,
99787554,Franjo,Trub,Liebelt,1923-06-06,Oderwaldplatz 3/1 -- 34377 Gelnhausen,H,GERMANY,GERMANY,1,,
76839016,Mohammed,Christoph,Gude,1982-06-20,Bernd-Dieter-Eberhardt-Weg 6/1 -- 96621 Passau,H,GERMANY,GERMANY,1,,
57758046,Kai-Uwe,Pohl,Hänel,1993-04-08,Anna-Maria-Gunpf-Platz 13 -- 51232 Fulda,H,GERMANY,GERMANY,1,,
32393378,Alfredo,Scholtz,Noack,1981-09-23,Fechnerstr. 9/9 -- 09291 Wurzen,H,GERMANY,GERMANY,1,,
38851773,Bernd-Dieter,Karz,Buchholz,1958-12-06,Kramerstr. 7 -- 98288 Soltau,H,GERMANY,GERMANY,1,,
81861774,Aleksander,Budig,Bolzmann,1994-05-08,Kornelius-Killer-Allee 0/3 -- 25981 Rockenhausen,H,GERMANY,GERMANY,1,,
50700219,August,Mangold,Reichmann,1992-10-27,Ercan-Benthin-Weg 7 -- 32386 Klötze,H,GERMANY,GERMANY,1,,
33646817,Silvester,Hendriks,Hahn,1962-11-11,Buchholzweg 31 -- 94484 Hannover,H,GERMANY,GERMANY,1,,
49505832,Roberto,Zobel,Gierschner,1954-08-25,Budigstr. 288 -- 75174 Malchin,H,GERMANY,GERMANY,1,,
95653211,Dragan,Kallert,Junitz,1933-03-05,Ivanka-Rust-Platz 02 -- 66854 Gerolzhofen,H,GERMANY,GERMANY,1,,
67191185,Cornelius,Beyer,Butte,1934-03-14,Flantzplatz 4 -- 68855 Mellrichstadt,H,GERMANY,GERMANY,1,,
34835524,Hans-Günther,Schwital,Mans,1957-01-29,Magrit-Losekann-Straße 041 -- 58628 Schwerin,H,GERMANY,GERMANY,1,,
61699403,Hans Peter,Binner,Barth,1968-08-10,Hanna-Patberg-Platz 141 -- 81937 Melsungen,H,GERMANY,GERMANY,1,,
46426888,Mehmet,Jacob,Schmiedecke,1942-09-11,Metzstr. 6/9 -- 48541 Oranienburg,H,GERMANY,GERMANY,1,,
52237102,Mesut,Wende,Hande,1996-02-16,Edelgard-Holsten-Weg 1 -- 08792 Klötze,H,GERMANY,GERMANY,1,,
27241646,Janko,Ditschlerin,Beckmann,1916-04-23,Stella-Schmiedecke-Gasse 441 -- 69174 Eisleben,H,GERMANY,GERMANY,1,,
95156231,Wolfgang,Fritsch,Bender,1947-06-22,Truppallee 1 -- 38711 Viechtach,H,GERMANY,GERMANY,1,,
70998757,Mahmut,Lübs,Kambs,1955-10-26,Wagnerstraße 1 -- 78054 Meiningen,H,GERMANY,GERMANY,1,,
24161510,Arne,Wernecke,Holt,1922-03-14,Scheelplatz 39 -- 45500 Schrobenhausen,H,GERMANY,GERMANY,1,,
09455696,Berndt,Patberg,Becker,1949-10-28,Frederike-Peukert-Allee 4/6 -- 04735 Stadtsteinach,H,GERMANY,GERMANY,1,,
42133254,Hans-Günter,Kruschwitz,Kreusel,1938-04-16,Klaas-Scholtz-Allee 3 -- 81038 Tirschenreuth,H,GERMANY,GERMANY,1,,
83443077,Andrej,Kabus,Trüb,1966-04-04,Riehlplatz 64 -- 52485 Wittstock,H,GERMANY,GERMANY,1,,
89113950,Ahmet,Eckbauer,Döring,1959-01-27,Adelgunde-Stoll-Allee 755 -- 46223 Meißen,H,GERMANY,GERMANY,1,,
70405460,Renato,Dörschner,Trommler,1923-08-13,Riehlweg 7/7 -- 73213 Gotha,H,GERMANY,GERMANY,1,,
73659921,Andree,Ernst,Ditschlerin,1937-07-12,Tintzmannstraße 3 -- 51915 Tecklenburg,H,GERMANY,GERMANY,1,,
77180247,Hans-Gerhard,Hettner,Bauer,1911-08-31,Marita-Jopich-Ring 8/0 -- 66754 Geithain,H,GERMANY,GERMANY,1,,
22159151,Hermann-Josef,Stahr,Mende,1947-12-14,Gino-Mielcarek-Allee 4 -- 16956 Heiligenstadt,H,GERMANY,GERMANY,1,,
67643653,Erhard,Schmidt,Zimmer,1962-08-22,Hans-Christian-Huhn-Weg 5 -- 07777 Aurich,H,GERMANY,GERMANY,1,,
54656833,Hans-Günther,Mans,Zahn,1966-12-24,Langegasse 2/1 -- 50386 Stadtroda,H,GERMANY,GERMANY,1,,
07362699,Eberhard,Heuser,Budig,1935-07-06,Mälzerplatz 5/5 -- 74744 Husum,H,GERMANY,GERMANY,1,,
37186678,Stephan,Junck,Rörricht,1908-04-13,Gudeweg 56 -- 67600 Wurzen,H,GERMANY,GERMANY,1,,
76368790,Gerard,Beier,Mende,1986-06-07,Kabusallee 40 -- 13178 Schongau,H,GERMANY,GERMANY,1,,
61152526,Nathaniel,Moore,Diaz,1987-09-28,70611 Jason Street Apt. 849 -- New David --  IL 40034,M,USA,USA,1,,
44933302,Robert,Durham,Taylor,1933-05-23,5603 Hernandez Mills -- Newtontown --  ME 14680,M,USA,USA,1,,
06875886,Timothy,Turner,Wood,1922-08-11,0534 Willis Locks -- Brownton --  TX 11776,M,USA,USA,1,,
10885116,Jonathan,Smith,Russell,1981-09-18,36740 Alan Ports Apt. 664 -- West Marcusfurt --  TX 20488,M,USA,USA,1,,
78767942,Daniel,Torres,Cardenas,1995-11-08,2972 Alexis Shore -- West Jaclyntown --  AL 56002,M,USA,USA,1,,
64628912,Zachary,Lewis,Clark,1927-03-11,898 Angela Avenue -- Scottstad --  DC 67977,M,USA,USA,1,,
05022229,Andrew,Ward,Rios,1933-03-31,7378 Porter Corner -- North Richard --  ME 01049,M,USA,USA,1,,
65704813,John,Smith,Rodriguez,1927-01-19,312 Vargas Mall Apt. 315 -- South Kristinatown --  PA 99626,M,USA,USA,1,,
37428884,Tyler,Wagner,Gregory,1936-02-28,8686 Eric Parks -- East Michaelmouth --  AZ 20917,M,USA,USA,1,,
35891178,Oscar,Rodriguez,Aguilar,1967-01-19,275 Alyssa Crest -- South Suzanneland --  MS 72582,M,USA,USA,1,,
69737404,Thomas,Diaz,Huang,1963-02-24,8246 Tucker Circles -- South Kaylaport --  WI 15930,M,USA,USA,1,,
96980491,Cory,Mcdaniel,Olson,1913-08-10,73900 Sarah Dam -- Morganborough --  WI 79019,M,USA,USA,1,,
35686231,Garrett,Smith,Bauer,1908-03-30,3222 Wilkins Village Suite 820 -- East Joannamouth --  FL 22912,M,USA,USA,1,,
64901374,John,Gardner,Collier,1960-08-27,47061 Jennifer Spring Apt. 053 -- Josephfurt --  SC 78938,M,USA,USA,1,,
23760561,Eric,Young,Martinez,1993-09-17,508 Michael Fields Apt. 265 -- Lake Kyle --  WA 42932,M,USA,USA,1,,
54702981,Jesus,Freeman,Patton,2000-05-16,429 Tran Ridges Suite 066 -- Harperstad --  OR 11390,M,USA,USA,1,,
45954948,Gregory,Brewer,Hicks,1976-11-18,20305 Johnson Stream -- West Debbieport --  NH 76194,M,USA,USA,1,,
65621363,Jeffrey,Garrett,Cox,1949-11-16,149 Joseph Plains Apt. 885 -- Perryfurt --  NE 83091,M,USA,USA,1,,
70178371,Logan,Mason,Quinn,1972-03-29,2778 Morgan Village -- North Grant --  NV 79804,M,USA,USA,1,,
48748377,Michael,Leonard,Nelson,1927-09-21,636 Crosby Plaza -- Claytonton --  KY 26541,M,USA,USA,1,,
42449027,Brian,Garcia,Chavez,1993-11-30,961 Eric Flat -- South Shannonfort --  CT 30781,M,USA,USA,1,,
40006475,Joel,Howard,Norman,1960-08-05,Unit 6285 Box 2980 -- DPO AA 15553,M,USA,USA,1,,
63748147,Christopher,Brandt,Williams,1908-12-09,095 Andrea Ferry Apt. 373 -- East Leslie --  WY 65145,M,USA,USA,1,,
48205184,Joshua,Sanders,Thomas,1989-09-08,304 Kelly Cove -- New James --  ND 43462,M,USA,USA,1,,
52498367,Michael,Lewis,Delgado,1927-06-10,6668 Anderson Ferry Apt. 431 -- Hancockchester --  IN 59278,M,USA,USA,1,,
76453151,Mark,Lopez,Vaughn,1917-06-13,3924 Floyd Ports -- East Tinaburgh --  VA 11872,M,USA,USA,1,,
67955831,Harold,Rowe,Welch,1918-08-07,94520 Joseph Passage Suite 966 -- Destinyview --  HI 26350,M,USA,USA,1,,
34215340,William,Douglas,Fisher,1995-01-14,85826 Tiffany Ports Suite 990 -- Carrville --  ME 89401,M,USA,USA,1,,
23963337,Matthew,Vasquez,Whitaker,1967-09-18,188 Robert Mountain Suite 840 -- Longside --  NM 50840,M,USA,USA,1,,
50824502,Daniel,Carr,White,1913-08-14,77594 Harper Manor -- Christinaview --  DC 32529,M,USA,USA,1,,
99939151,Nathaniel,Swanson,Torres,1925-08-07,444 Wilson Summit -- Leahview --  PA 81005,M,USA,USA,1,,
85177116,Michael,Gilbert,Greer,1995-01-30,601 Strong Cliff -- Billyshire --  MI 69570,M,USA,USA,1,,
60566270,Lance,Hendrix,Miller,1915-09-27,6274 Carey Tunnel -- Williamsburgh --  LA 76329,M,USA,USA,1,,
16676350,Steven,Gould,Mays,1969-04-07,958 Jacqueline Road Apt. 231 -- North Elizabethside --  TX 50138,M,USA,USA,1,,
06437947,Jeffrey,Ortiz,Smith,1927-08-16,36379 Ibarra Burg -- Port Gregoryland --  IN 25678,M,USA,USA,1,,
04760016,Nicholas,Hammond,Smith,1926-09-17,57413 Harris Cliff -- Harmonfurt --  WY 94408,M,USA,USA,1,,
54832916,Timothy,Knight,Pennington,1958-02-18,265 Lopez Track -- New Robert --  UT 97973,M,USA,USA,1,,
97628453,James,Alvarado,Simmons,1960-03-11,7781 Connor Parks Suite 805 -- West Christianshire --  NC 66661,M,USA,USA,1,,
17159760,Adam,Moyer,Grimes,2003-01-08,159 Mays Forks Suite 783 -- Kristenfort --  MS 02997,M,USA,USA,1,,
30679825,Ryan,Orozco,Campbell,1968-07-19,93469 Nicholas Ville Suite 205 -- West Shawnberg --  ND 91228,M,USA,USA,1,,
88310343,David,Bowers,Jordan,1913-05-24,546 Bennett Cliff Suite 740 -- West Kathryn --  TN 74305,M,USA,USA,1,,
77999498,Henry,Ortega,Schmitt,1924-10-24,808 Robin Plains -- Littlefort --  MO 37884,M,USA,USA,1,,
25151923,Lance,Sims,Barnes,1907-03-27,54187 Graham Dam -- North Scottmouth --  CT 46205,M,USA,USA,1,,
